Cycle,PID,Star,J-magnitude,Planet,Stellar Radius (Solar Radii),Stellar Mass (Solar Mass),Stellar Teff (K),Distance (pc),Planet Mass (Earth masses),Planet Radius (Earth radii),Planet Teq (K),Planet Period (days),Planet semi-major axis (AU),Observation,Instrument/Mode,Filter,Science Mode,Sub-science theme,Seconds on target,Target multiplier*
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,2,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F250M,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F300M,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F410M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F430M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F460M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,5,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,6,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,454.9,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,6,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,936.1,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,7,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,1080.5,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,8,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,1080.5,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,9,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,4322.6,0
1,1194,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,10,MIRI/Imaging,F2100W,Direct Imaging,Photometric,1256.8,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,454.9,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,936.1,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F250M,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F300M,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F410M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F430M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F460M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,2,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F250M,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1347.0,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F300M,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F200W,Direct Imaging,Photometric,1356.8,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F335M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F410M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F182M,Direct Imaging,Photometric,670.3,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F430M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,1340.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F460M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,5,NIRCam/Coronagraphic,F210M,Direct Imaging,Photometric,893.7,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,6,NIRCam/Coronagraphic,F356W,Direct Imaging,Photometric,454.9,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,6,NIRCam/Coronagraphic,F444W,Direct Imaging,Photometric,936.1,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,7,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,1080.5,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,8,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,1080.5,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,9,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,4322.6,0
1,1194,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,10,MIRI/Imaging,F2100W,Direct Imaging,Photometric,1256.8,0
1,1200,HD 95086,6.906,HD 95086 b,1.49,1.77,7883,86.2279,2288,,916,,55.7,2,NIRISS/AMI,F380M,Direct Imaging,Photometric,9803.8,1
1,1200,HR 8799,5.383,HR 8799 b,1.49,1.5,7204.58,41.2441,2000,13,1200,170000,68,1,NIRISS/AMI,F380M,Direct Imaging,Photometric,2211.9,1
1,1200,HR 8799,5.383,HR 8799 c,1.49,1.5,7204.58,41.2441,3000,13,1200,69000,38,1,NIRISS/AMI,F380M,Direct Imaging,Photometric,2211.9,0
1,1200,HR 8799,5.383,HR 8799 d,1.49,1.5,7204.58,41.2441,3000,13,1300,37000,24,1,NIRISS/AMI,F380M,Direct Imaging,Photometric,2211.9,0
1,1200,HR 8799,5.383,HR 8799 e,1.49,1.51,7400,41.2441,3178,,1150,20815.6,16.4,1,NIRISS/AMI,F380M,Direct Imaging,Photometric,2211.9,0
1,1201,WASP-121,9.625,WASP-121 b,1.46,1.36,6776,269.898,367.7,19.65,2720,1.27492504,0.02596,1,NIRISS/SOSS,CLEAR,Phase Curve,Spectroscopic,132827.7,1
1,1201,LTT 9779,8.446,LTT 9779 b,0.95,0.77,5443,80.4373,29.32,4.72,1978,0.792052,0.01679,2,NIRISS/SOSS,CLEAR,Phase Curve,Spectroscopic,79046.9,1
1,1201,HAT-P-1,9.156,HAT-P-1 b,1.17,1.15,5980,158.979,167,14.78,1322,4.46529976,0.05561,3,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,22624.7,1
1,1201,HAT-P-1,9.156,HAT-P-1 b,1.17,1.15,5980,158.979,167,14.78,1322,4.46529976,0.05561,4,NIRISS/SOSS,CLEAR,Secondary Eclipse,Spectroscopic,22624.7,1
1,1201,WASP-52,10.588,WASP-52 b,0.79,0.87,5008.37,174.818,146.2,14.24,1315,1.7497798,0.0272,501,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,16002.3,1
1,1201,WASP-127,9.092,WASP-127 b,1.33,0.95,5620,159.507,52.35,14.69,1400,4.17806203,0.0484,6,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,31037.0,1
1,1201,WASP-80,9.218,WASP-80 b,0.59,0.58,4143,49.7876,171,11.2,825,3.06785234,0.0344,7,NIRISS/SOSS,CLEAR,Secondary Eclipse,Spectroscopic,18363.6,1
1,1201,WASP-107,9.378,WASP-107 b,0.66,0.68,4425,64.7414,38,11,770,5.72149,0.055,8,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,22363.5,1
1,1201,WASP-107,9.378,WASP-107 b,0.66,0.68,4425,64.7414,38,11,770,5.72149,0.055,502,NIRSpec/G395M,F290LP,Secondary Eclipse,Spectroscopic,30335.8,1
1,1201,GJ 3470,8.794,GJ 3470 b,0.5,0.5,3652,29.4214,13.9,4.57,593.5,3.3366496,0.0355,10,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,16653.7,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 f,0.12,0.09,2566,12.4298888,1.039,1.045,217.7,9.20754,0.03849,101,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12633.2,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 f,0.12,0.09,2566,12.4298888,1.039,1.045,217.7,9.20754,0.03849,102,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12633.2,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 f,0.12,0.09,2566,12.4298888,1.039,1.045,217.7,9.20754,0.03849,103,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12633.2,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 f,0.12,0.09,2566,12.4298888,1.039,1.045,217.7,9.20754,0.03849,104,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12633.2,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 f,0.12,0.09,2566,12.4298888,1.039,1.045,217.7,9.20754,0.03849,105,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12633.2,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 d,0.12,0.09,2566,12.4298888,0.388,0.788,286.2,4.049219,0.02227,111,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,11545.9,1
1,1201,TRAPPIST-1,11.354,TRAPPIST-1 d,0.12,0.09,2566,12.4298888,0.388,0.788,286.2,4.049219,0.02227,112,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,11545.9,1
1,1201,GJ 357,7.337,GJ 357 b,0.34,0.34,3505,9.44181,1.84,1.217,525,3.93072,0.035,201,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,14664.1,1
1,1201,L98-59,7.933,L98-59 c,0.303,0.273,3415,10.6194,2.22,1.385,553,3.6906777,0.0304,302,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,13630.2,1
1,1201,L98-59,7.933,L98-59 d,0.303,0.273,3415,10.6194,1.94,1.521,416,7.4507245,0.0486,311,NIRISS/SOSS,CLEAR,Transmission Spectroscopy,Spectroscopic,12210.6,1
1,1201,LP 791-18,11.559,LP 791-18 c,0.18,0.14,2960,26.4927,0.388,7.1,324.4,4.9899093,0.02961,401,NIRSpec/PRISM,CLEAR,Transmission Spectroscopy,Spectroscopic,13109.4,1
1,1224,L98-59,7.933,L98-59 d,0.303,0.273,3415,10.6194,1.94,1.521,416,7.4507245,0.0486,1,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,13435.4,1
1,1224,WASP-43,9.995,WASP-43 b,0.6,0.58,4400,86.7467,635,11.28,1426.7,0.813473978,0.01504,2,NIRSpec/G395H,F290LP,Phase Curve,Spectroscopic,85293.2,1
1,1224,WASP-107,9.378,WASP-107 b,0.66,0.68,4425,64.7414,38,11,770,5.72149,0.055,3,NIRSpec/G395H,F290LP,Transmission Spectroscopy,Spectroscopic,23323.9,1
1,1224,WASP-52,10.588,WASP-52 b,0.79,0.87,5008.37,174.818,146.2,14.24,1315,1.7497798,0.0272,4,NIRSpec/PRISM,CLEAR,Secondary Eclipse,Spectroscopic,17345.9,1
1,1241,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,4,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,4497.4,1
1,1241,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,5,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,2636.2,1
1,1241,51 Eri,4.744,51 Eri b,1.49,1.75,7295,29.7575,636,,700,11688,13.2,6,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,5248.0,1
1,1241,kapa And,4.624,kapa And b,2.31229,2.82,10839,50.0177,4327.36,,1900,,55,16,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,899.3,1
1,1241,kapa And,4.624,kapa And b,2.31229,2.82,10839,50.0177,4327.36,,1900,,55,17,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,20.6,1
1,1241,kapa And,4.624,kapa And b,2.31229,2.82,10839,50.0177,4327.36,,1900,,55,18,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,20.6,1
1,1241,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,27,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,251.4,1
1,1241,beta Pic,3.669,beta Pic b,1.63,1.795,7890,19.7442,3727.8,,1650,8617.50952,10.018,28,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,160.8,1
1,1241,HR 2562 ,5.305,HR 2562 b,1.47,1.3,6785,34.0071,9535,12.4,1200,,20.3,36,MIRI/Coronagraphic,F1550C,Direct Imaging,Photometric,1199.1,1
1,1241,HR 2562 ,5.305,HR 2562 b,1.47,1.3,6785,34.0071,9535,12.4,1200,,20.3,37,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,70.9,1
1,1241,HR 2562 ,5.305,HR 2562 b,1.47,1.3,6785,34.0071,9535,12.4,1200,,20.3,38,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,70.9,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,5,NIRISS/AMI,F480M,Direct Imaging,Photometric,3067.351,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,5,NIRISS/AMI,F430M,Direct Imaging,Photometric,2471.888,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,5,NIRISS/AMI,F380M,Direct Imaging,Photometric,2264.111,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,5,NIRISS/AMI,F277W,Direct Imaging,Photometric,1310.069,1
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,5,NIRISS/AMI,F480M,Direct Imaging,Photometric,3067.351,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,5,NIRISS/AMI,F430M,Direct Imaging,Photometric,2471.888,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,5,NIRISS/AMI,F380M,Direct Imaging,Photometric,2264.111,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,5,NIRISS/AMI,F277W,Direct Imaging,Photometric,1310.069,0
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,70,NIRCam/Imaging,F480M,Direct Imaging,Photometric,286.726,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,70,NIRCam/Imaging,F187N,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,70,NIRCam/Imaging,F480M,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,70,NIRCam/Imaging,F187N,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,71,NIRCam/Imaging,F480M,Direct Imaging,Photometric,286.726,1
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,71,NIRCam/Imaging,F187N,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,71,NIRCam/Imaging,F480M,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,71,NIRCam/Imaging,F187N,Direct Imaging,Photometric,286.726,0
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,67,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,386.524,1
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,67,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,386.524,0
1,1242,PDS 70,9.553001,PDS 70 b,1.26,0.76,3972,113.064,953,30.5,1204,43500,20,67,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,4638.285,1
1,1242,PDS 70,9.553001,PDS 70 c,1.26,0.76,3972,113.064,636,22.9,995,,34,67,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,4638.285,0
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/Imaging,F1280W,Direct Imaging,Photometric,788.1,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/MRS,SHORT(A),Direct Imaging,Spectroscopic,843.6,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/Imaging,F1280W,Direct Imaging,Photometric,788.1,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/MRS,MEDIUM(B),Direct Imaging,Spectroscopic,843.6,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/Imaging,F1280W,Direct Imaging,Photometric,788.1,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,1,MIRI/MRS,LONG(C),Direct Imaging,Spectroscopic,843.6,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,2,MIRI/Imaging,F1500W,Direct Imaging,Photometric,99.9,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,2,MIRI/Imaging,F1000W,Direct Imaging,Photometric,122.1,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,3,NIRSpec/G395H,F290LP,Direct Imaging,Spectroscopic,1925.7,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,3,NIRSpec/G235H,F170LP,Direct Imaging,Spectroscopic,1867.4,1
1,1270,TWA-27 ,12.995,TWA-27 b,0.278,0.0268,2600,64.5,1748,,1300,,42,3,NIRSpec/G140H,F100LP,Direct Imaging,Spectroscopic,1925.7,1
1,1274,HD 189733,6.073,HD 189733 b,0.75,0.83,5052,19.7638,370.6,12.54,1209,2.218577,0.03106,1,NIRcam/Grism,F322W2,Secondary Eclipse,Spectroscopic,20074.4,1
1,1274,HD 189733,6.073,HD 189733 b,0.75,0.83,5052,19.7638,370.6,12.54,1209,2.218577,0.03106,1,NIRcam/CLEAR,WLP4,Secondary Eclipse,Photometric,20074.4,0
1,1274,HD 209458,6.591,HD 209458 b,1.18,1.13,6091,48.3016,217,15.23,1448,3.52474859,0.04707,2,NIRcam/Grism,F322W2,Transmission Spectroscopy,Spectroscopic,29087.9,1
1,1274,HD 209458,6.591,HD 209458 b,1.18,1.13,6091,48.3016,217,15.23,1448,3.52474859,0.04707,2,NIRcam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,29087.9,0
1,1274,HD 209458,6.591,HD 209458 b,1.18,1.13,6091,48.3016,217,15.23,1448,3.52474859,0.04707,3,NIRcam/Grism,F444W,Transmission Spectroscopy,Spectroscopic,29085.0,1
1,1274,HD 209458,6.591,HD 209458 b,1.18,1.13,6091,48.3016,217,15.23,1448,3.52474859,0.04707,3,NIRcam/CLEAR,WLP4,Transmission Spectroscopy,Photometric,29085.0,0
1,1274,HD 149026,7.118,HD 149026 b,1.41,1.42,6179,75.8643,113,6.84,1626,2.8758911,0.04288,4,NIRcam/Grism,F322W2,Secondary Eclipse,Spectroscopic,29770.8,1
1,1274,HD 149026,7.118,HD 149026 b,1.41,1.42,6179,75.8643,113,6.84,1626,2.8758911,0.04288,4,NIRcam/CLEAR,WLP4,Secondary Eclipse,Photometric,29770.8,0
1,1274,HD 149026,7.118,HD 149026 b,1.41,1.42,6179,75.8643,113,6.84,1626,2.8758911,0.04288,5,NIRcam/Grism,F444W,Secondary Eclipse,Spectroscopic,29773.4,1
1,1274,HD 149026,7.118,HD 149026 b,1.41,1.42,6179,75.8643,113,6.84,1626,2.8758911,0.04288,5,NIRcam/CLEAR,WLP4,Secondary Eclipse,Photometric,29773.4,0
1,1274,WASP-19 ,10.911,WASP-19 b,1.01,0.97,5616,268.325,366.8,15.86,2113,0.78883852,0.01652,9,NIRSpec/PRISM,CLEAR,Secondary Eclipse,Spectroscopic,20989.0,1
1,1274,WASP-77 A,8.766,WASP-77 A b,0.91,0.9,5617,105.166,529.8,13.79,1715,1.36002854,0.02335,10,NIRSpec/G395H,F290LP,Secondary Eclipse,Spectroscopic,23067.9,1
1,1274,GJ 1132,9.245,GJ 1132 b,0.22,0.19,3229,12.613,1.84,1.192,583.8,1.62892911,0.0157,12,MIRI/LRS,,Secondary Eclipse,Spectroscopic,16575.9,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,1,NIRSpec/G395M,F290LP,Direct Imaging,Spectroscopic,6302.4,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,3,MIRI/LRS,,Direct Imaging,Spectroscopic,12915.0,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,4,MIRI/Imaging,F1280W,Direct Imaging,Photometric,277.5,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,4,MIRI/Imaging,F1500W,Direct Imaging,Photometric,560.6,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,4,MIRI/Imaging,F1800W,Direct Imaging,Photometric,283.1,1
1,1276,WD 0806-661,13.704,WD 0806-661 b,0.0129,0.62,9552,19.2444,2543,,340,,2500,4,MIRI/Imaging,F2100W,Direct Imaging,Photometric,283.1,1
1,1277,HD 95086,6.906,HD 95086 b,1.49,1.77,7883,86.2279,2288,,916,,55.7,1,MIRI/Coronagraphic,F1065C,Direct Imaging,Photometric,1921.0,1
1,1277,HD 95086,6.906,HD 95086 b,1.49,1.77,7883,86.2279,2288,,916,,55.7,2,MIRI/Coronagraphic,F1140C,Direct Imaging,Photometric,1921.0,1
